model,n,k,d,phase,mean_social_cost,max_regret,std_social_cost,min_social_cost,max_social_cost,duration,max_memory,metric
ConstantRuleSystem,5,1,1,test,0.11992471665143967,nan,1.0,0.0379677340388298,0.6310031414031982,0.034273386001586914,0.006025390625,0.11992471665143967
MoulinNetSystem,5,1,1,train,0.06593593955039978,nan,1.0,0.0,0.25575461983680725,64.50197553634644,0.33970703125,0.06593593955039978
MoulinNetSystem,5,1,1,test,0.0714961588382721,nan,1.0,0.0004115300253033638,0.27466002106666565,0.055660247802734375,0.176953125,0.0714961588382721
NonSPRuleSystem,5,2,1,train,0.02169479802250862,nan,1.0,0.0,0.11128036677837372,0.5762155055999756,0.16943359375,0.02169479802250862
NonSPRuleSystem,5,2,1,test,0.023028438910841942,nan,1.0,0.0,0.11694585531949997,0.047705888748168945,0.1692578125,0.023028438910841942
PercentileRuleSystem,5,2,1,train,0.04224790260195732,nan,1.0,0.0,0.269895076751709,0.15468215942382812,0.1691796875,0.04224790260195732
PercentileRuleSystem,5,2,1,test,0.04302070662379265,nan,1.0,0.0,0.2710455358028412,0.03464317321777344,0.006513671875,0.04302070662379265
DictatorRuleSystem,5,2,1,train,0.03158188611268997,nan,1.0,0.0,0.1603429913520813,0.14596223831176758,0.16921875,0.03158188611268997
DictatorRuleSystem,5,2,1,test,0.033595915883779526,nan,1.0,0.0,0.16804176568984985,0.032649993896484375,0.006552734375,0.033595915883779526
ConstantRuleSystem,5,2,1,train,0.07201351970434189,nan,1.0,0.024460528045892715,0.3761386573314667,0.09849166870117188,0.169052734375,0.07201351970434189
ConstantRuleSystem,5,2,1,test,0.07249120622873306,nan,1.0,0.025412457063794136,0.3788265883922577,0.03224968910217285,0.006435546875,0.07249120622873306
MoulinNetSystem,5,2,1,train,0.031445570290088654,nan,1.0,0.0,0.16007165610790253,62.44470024108887,0.3463671875,0.031445570290088654
MoulinNetSystem,5,2,1,test,0.03402365744113922,nan,1.0,0.0,0.1709732860326767,0.05271601676940918,0.18361328125,0.03402365744113922
NonSPRuleSystem,5,3,1,train,0.00804081279784441,nan,1.0,0.0,0.05147909000515938,0.6281445026397705,0.169931640625,0.00804081279784441
NonSPRuleSystem,5,3,1,test,0.008651230484247208,nan,1.0,0.0,0.0550132617354393,0.05027008056640625,0.169755859375,0.008651230484247208
PercentileRuleSystem,5,3,1,train,0.015951115638017654,nan,1.0,0.0,0.11848223209381104,0.14714670181274414,0.169599609375,0.015951115638017654
PercentileRuleSystem,5,3,1,test,0.016482073813676834,nan,1.0,0.0,0.12048681080341339,0.04502987861633301,0.00693359375,0.016482073813676834
DictatorRuleSystem,5,3,1,train,0.015902621671557426,nan,1.0,0.0,0.10384295880794525,0.15372490882873535,0.169638671875,0.015902621671557426
DictatorRuleSystem,5,3,1,test,0.016877828165888786,nan,1.0,0.0,0.11038274317979813,0.03559994697570801,0.00697265625,0.016877828165888786
ConstantRuleSystem,5,3,1,train,0.048322007060050964,nan,1.0,0.014369283802807331,0.2559429705142975,0.1495821475982666,0.1694140625,0.048322007060050964
ConstantRuleSystem,5,3,1,test,0.05569613352417946,nan,1.0,0.014629166573286057,0.30282559990882874,0.030359745025634766,0.006796875,0.05569613352417946
MoulinNetSystem,5,3,1,train,0.015672314912080765,nan,1.0,0.0,0.1061629056930542,64.36572599411011,0.35345703125,0.015672314912080765
MoulinNetSystem,5,3,1,test,0.016236325725913048,nan,1.0,0.0,0.10969351977109909,0.05591464042663574,0.19068359375,0.016236325725913048
NonSPRuleSystem,5,4,1,train,0.0022499295882880688,nan,1.0,0.0,0.020249363034963608,0.3937404155731201,0.17087890625,0.0022499295882880688
NonSPRuleSystem,5,4,1,test,0.0024651826824992895,nan,1.0,0.0,0.0221866425126791,0.03745675086975098,0.170703125,0.0024651826824992895
PercentileRuleSystem,5,4,1,train,0.008096108213067055,nan,1.0,0.0,0.07286496460437775,0.14038658142089844,0.17046875,0.008096108213067055
PercentileRuleSystem,5,4,1,test,0.00822869036346674,nan,1.0,0.0,0.07405821233987808,0.035059213638305664,0.007802734375,0.00822869036346674
DictatorRuleSystem,5,4,1,train,0.006545180454850197,nan,1.0,0.0,0.05890662223100662,0.13449358940124512,0.1705078125,0.006545180454850197
DictatorRuleSystem,5,4,1,test,0.006935939192771912,nan,1.0,0.0,0.062423449009656906,0.0803682804107666,0.007685546875,0.006935939192771912
ConstantRuleSystem,5,4,1,train,0.03521667793393135,nan,1.0,0.012214869260787964,0.183059424161911,0.14538359642028809,0.17009765625,0.03521667793393135
ConstantRuleSystem,5,4,1,test,0.0383010134100914,nan,1.0,0.012353083118796349,0.20426154136657715,0.03755688667297363,0.00748046875,0.0383010134100914
MoulinNetSystem,5,4,1,train,0.005638584028929472,nan,1.0,0.0,0.050747234374284744,66.07367324829102,0.360205078125,0.005638584028929472
MoulinNetSystem,5,4,1,test,0.005691160447895527,nan,1.0,0.0,0.05105827748775482,0.05612945556640625,0.197431640625,0.005691160447895527
NonSPRuleSystem,9,1,1,train,0.08413528650999069,nan,1.0,0.0,0.6042667627334595,0.678257942199707,0.1734375,0.08413528650999069
NonSPRuleSystem,9,1,1,test,0.0825890302658081,nan,1.0,0.0,0.5982502102851868,0.049880027770996094,0.17326171875,0.0825890302658081
PercentileRuleSystem,9,1,1,train,0.09210149943828583,nan,1.0,0.0,0.6962672472000122,0.143571138381958,0.17326171875,0.09210149943828583
PercentileRuleSystem,9,1,1,test,0.08905304223299026,nan,1.0,0.0,0.6776033639907837,0.03289651870727539,0.010595703125,0.08905304223299026
DictatorRuleSystem,9,1,1,train,0.10027586668729782,nan,1.0,0.0,0.7259140014648438,0.1683194637298584,0.17330078125,0.10027586668729782
DictatorRuleSystem,9,1,1,test,0.09846241772174835,nan,1.0,0.0,0.7368160486221313,0.03382086753845215,0.010634765625,0.09846241772174835
ConstantRuleSystem,9,1,1,train,0.10264391452074051,nan,1.0,0.019235054031014442,0.725581705570221,0.09939837455749512,0.173212890625,0.10264391452074051
ConstantRuleSystem,9,1,1,test,0.09772221744060516,nan,1.0,0.01780889742076397,0.7035393714904785,0.03516960144042969,0.010595703125,0.09772221744060516
MoulinNetSystem,9,1,1,train,0.08413528650999069,nan,1.0,0.0,0.6042667627334595,63.51876401901245,0.353720703125,0.08413528650999069
MoulinNetSystem,9,1,1,test,0.08259714394807816,nan,1.0,0.0001354264677502215,0.5985015034675598,0.05406069755554199,0.190966796875,0.08259714394807816
NonSPRuleSystem,9,2,1,train,0.03184919059276581,nan,1.0,0.0,0.19423924386501312,2.0134081840515137,0.174306640625,0.03184919059276581
NonSPRuleSystem,9,2,1,test,0.030892541632056236,nan,1.0,0.0,0.1834327131509781,0.06114768981933594,0.174130859375,0.030892541632056236
PercentileRuleSystem,9,2,1,train,0.04732922464609146,nan,1.0,0.0,0.40010419487953186,0.15829229354858398,0.1740625,0.04732922464609146
PercentileRuleSystem,9,2,1,test,0.04677179828286171,nan,1.0,0.0,0.3975418210029602,0.030595064163208008,0.011396484375,0.04677179828286171
DictatorRuleSystem,9,2,1,train,0.03804747387766838,nan,1.0,0.0,0.20575907826423645,0.15347528457641602,0.1741015625,0.03804747387766838
DictatorRuleSystem,9,2,1,test,0.03581507131457329,nan,1.0,0.0,0.18945877254009247,0.03194713592529297,0.011435546875,0.03581507131457329
ConstantRuleSystem,9,2,1,train,0.05962817743420601,nan,1.0,0.012458265759050846,0.4226229190826416,0.17953968048095703,0.173759765625,0.05962817743420601
ConstantRuleSystem,9,2,1,test,0.058717031031847,nan,1.0,0.012351040728390217,0.4229479432106018,0.031714439392089844,0.011142578125,0.058717031031847
MoulinNetSystem,9,2,1,train,0.03520750626921654,nan,1.0,0.0,0.2168518602848053,66.30441451072693,0.365947265625,0.03520750626921654
MoulinNetSystem,9,2,1,test,0.03397798165678978,nan,1.0,0.0,0.20371529459953308,0.04615497589111328,0.203173828125,0.03397798165678978
NonSPRuleSystem,9,3,1,train,0.015550093725323677,nan,1.0,0.0,0.099566750228405,5.921494722366333,0.175146484375,0.015550093725323677
NonSPRuleSystem,9,3,1,test,0.015121161006391048,nan,1.0,0.0,0.09651242196559906,0.12468552589416504,0.174970703125,0.015121161006391048
PercentileRuleSystem,9,3,1,train,0.028420807793736458,nan,1.0,0.0,0.2624843120574951,0.1926875114440918,0.17484375,0.028420807793736458
PercentileRuleSystem,9,3,1,test,0.027808507904410362,nan,1.0,0.0,0.25551679730415344,0.030006885528564453,0.012177734375,0.027808507904410362
DictatorRuleSystem,9,3,1,train,0.02434500679373741,nan,1.0,0.0,0.15664531290531158,0.18487000465393066,0.1748828125,0.02434500679373741
DictatorRuleSystem,9,3,1,test,0.023044388741254807,nan,1.0,0.0,0.14469440281391144,0.034769296646118164,0.012216796875,0.023044388741254807
ConstantRuleSystem,9,3,1,train,0.04332151263952255,nan,1.0,0.008397014811635017,0.32275256514549255,0.42731618881225586,0.174853515625,0.04332151263952255
ConstantRuleSystem,9,3,1,test,0.041560765355825424,nan,1.0,0.007964849472045898,0.31184735894203186,0.037302255630493164,0.012236328125,0.041560765355825424
MoulinNetSystem,9,3,1,train,0.020285598933696747,nan,1.0,0.0,0.14065510034561157,66.30775856971741,0.378271484375,0.020285598933696747
MoulinNetSystem,9,3,1,test,0.01999327912926674,nan,1.0,0.0,0.14024004340171814,0.05345320701599121,0.215498046875,0.01999327912926674
NonSPRuleSystem,9,4,1,train,0.008485943078994751,nan,1.0,0.0,0.058915846049785614,6.611456394195557,0.1766796875,0.008485943078994751
NonSPRuleSystem,9,4,1,test,0.008279102854430676,nan,1.0,0.0,0.05663394555449486,0.1314713954925537,0.17650390625,0.008279102854430676
PercentileRuleSystem,9,4,1,train,0.017313312739133835,nan,1.0,0.0,0.16538852453231812,0.1825122833251953,0.176337890625,0.017313312739133835
PercentileRuleSystem,9,4,1,test,0.01702330820262432,nan,1.0,0.0,0.1628650426864624,0.03127789497375488,0.013671875,0.01702330820262432
DictatorRuleSystem,9,4,1,train,0.016194136813282967,nan,1.0,0.0,0.12148566544055939,0.1876678466796875,0.176376953125,0.016194136813282967
DictatorRuleSystem,9,4,1,test,0.015815792605280876,nan,1.0,0.0,0.1174296885728836,0.03717780113220215,0.0137109375,0.015815792605280876
ConstantRuleSystem,9,4,1,train,0.0354488380253315,nan,1.0,0.006959767546504736,0.2629651129245758,1.15891695022583,0.177138671875,0.0354488380253315
ConstantRuleSystem,9,4,1,test,0.03556142747402191,nan,1.0,0.006778188981115818,0.2670622169971466,0.029443025588989258,0.014326171875,0.03556142747402191
MoulinNetSystem,9,4,1,train,0.015910595655441284,nan,1.0,0.0,0.1346612274646759,62.64038705825806,0.390703125,0.015910595655441284
MoulinNetSystem,9,4,1,test,0.015226916410028934,nan,1.0,0.0,0.12736903131008148,0.057068586349487305,0.22791015625,0.015226916410028934
NonSPRuleSystem,10,1,1,train,0.0815359428524971,nan,1.0,0.0,0.5778295993804932,0.7061200141906738,0.17458984375,0.0815359428524971
NonSPRuleSystem,10,1,1,test,0.08790908008813858,nan,1.0,0.0,0.6337603330612183,0.04759407043457031,0.1744140625,0.08790908008813858
PercentileRuleSystem,10,1,1,train,0.08852571249008179,nan,1.0,0.0,0.6558603644371033,0.16330695152282715,0.1744140625,0.08852571249008179
PercentileRuleSystem,10,1,1,test,0.09536678344011307,nan,1.0,0.0,0.7211889624595642,0.03694415092468262,0.011748046875,0.09536678344011307
DictatorRuleSystem,10,1,1,train,0.09659462422132492,nan,1.0,0.0,0.7010098695755005,0.13883113861083984,0.174453125,0.09659462422132492
DictatorRuleSystem,10,1,1,test,0.1054607704281807,nan,1.0,0.0,0.7510796189308167,0.03243064880371094,0.011787109375,0.1054607704281807
ConstantRuleSystem,10,1,1,train,0.09729190170764923,nan,1.0,0.016410255804657936,0.6899144053459167,0.08880281448364258,0.174365234375,0.09729190170764923
ConstantRuleSystem,10,1,1,test,0.11925473809242249,nan,1.0,0.020071104168891907,0.8466083407402039,0.032517194747924805,0.011748046875,0.11925473809242249
MoulinNetSystem,10,1,1,train,0.0815359428524971,nan,1.0,0.00182245671749115,0.5652081370353699,62.20870327949524,0.3583984375,0.0815359428524971
MoulinNetSystem,10,1,1,test,0.0879530981183052,nan,1.0,0.0014955190708860755,0.6243978142738342,0.05533790588378906,0.195439453125,0.0879530981183052
NonSPRuleSystem,10,2,1,train,0.03271947801113129,nan,1.0,0.0,0.19264470040798187,2.913835048675537,0.175537109375,0.03271947801113129
NonSPRuleSystem,10,2,1,test,0.0348871573805809,nan,1.0,0.0,0.20721374452114105,0.09965133666992188,0.175361328125,0.0348871573805809
PercentileRuleSystem,10,2,1,train,0.04530883952975273,nan,1.0,0.0,0.36932775378227234,0.1592261791229248,0.17529296875,0.04530883952975273
PercentileRuleSystem,10,2,1,test,0.0490899384021759,nan,1.0,0.0,0.4025222957134247,0.03204178810119629,0.012626953125,0.0490899384021759
DictatorRuleSystem,10,2,1,train,0.038667939603328705,nan,1.0,0.0,0.20084819197654724,0.20508623123168945,0.17517578125,0.038667939603328705
DictatorRuleSystem,10,2,1,test,0.041236795485019684,nan,1.0,0.0,0.2120765745639801,0.03141021728515625,0.012509765625,0.041236795485019684
ConstantRuleSystem,10,2,1,train,0.060301341116428375,nan,1.0,0.01045165304094553,0.4379205107688904,0.19383907318115234,0.175029296875,0.060301341116428375
ConstantRuleSystem,10,2,1,test,0.08152612298727036,nan,1.0,0.012388640083372593,0.6056403517723083,0.031209707260131836,0.012412109375,0.08152612298727036
MoulinNetSystem,10,2,1,train,0.035856109112501144,nan,1.0,0.0,0.20856955647468567,66.68931293487549,0.37126953125,0.035856109112501144
MoulinNetSystem,10,2,1,test,0.03846656158566475,nan,1.0,0.0,0.22049875557422638,0.05170893669128418,0.20849609375,0.03846656158566475
NonSPRuleSystem,10,3,1,train,0.016646383330225945,nan,1.0,0.0,0.10264203697443008,6.294717311859131,0.176494140625,0.016646383330225945
NonSPRuleSystem,10,3,1,test,0.01778642274439335,nan,1.0,0.0,0.1086052805185318,0.1413719654083252,0.176201171875,0.01778642274439335
PercentileRuleSystem,10,3,1,train,0.029519475996494293,nan,1.0,0.0,0.2636544108390808,0.20280861854553223,0.17609375,0.029519475996494293
PercentileRuleSystem,10,3,1,test,0.030409913510084152,nan,1.0,0.0,0.2716948986053467,0.033559322357177734,0.013427734375,0.030409913510084152
DictatorRuleSystem,10,3,1,train,0.025447335094213486,nan,1.0,0.0,0.15561316907405853,0.18885016441345215,0.1761328125,0.025447335094213486
DictatorRuleSystem,10,3,1,test,0.027290284633636475,nan,1.0,0.0,0.16409732401371002,0.03193497657775879,0.013466796875,0.027290284633636475
ConstantRuleSystem,10,3,1,train,0.0444769449532032,nan,1.0,0.00873483158648014,0.3106061518192291,0.48274707794189453,0.176171875,0.0444769449532032
ConstantRuleSystem,10,3,1,test,0.04551703855395317,nan,1.0,0.008790197782218456,0.31815850734710693,0.03259444236755371,0.0135546875,0.04551703855395317
MoulinNetSystem,10,3,1,train,0.02289443090558052,nan,1.0,0.0,0.14943969249725342,63.77904415130615,0.3851171875,0.02289443090558052
MoulinNetSystem,10,3,1,test,0.02484518103301525,nan,1.0,0.0,0.15857166051864624,0.06220388412475586,0.22232421875,0.02484518103301525
NonSPRuleSystem,10,4,1,train,0.009513371624052525,nan,1.0,0.0,0.06254187226295471,11.145454168319702,0.1781640625,0.009513371624052525
NonSPRuleSystem,10,4,1,test,0.010119013488292694,nan,1.0,0.0,0.06696031242609024,0.24608349800109863,0.17798828125,0.010119013488292694
PercentileRuleSystem,10,4,1,train,0.019458672031760216,nan,1.0,0.0,0.19299890100955963,0.241363525390625,0.177890625,0.019458672031760216
PercentileRuleSystem,10,4,1,test,0.020510118454694748,nan,1.0,0.0,0.20198246836662292,0.03198885917663574,0.015224609375,0.020510118454694748
DictatorRuleSystem,10,4,1,train,0.01775810308754444,nan,1.0,0.0,0.12661820650100708,0.26770567893981934,0.177734375,0.01775810308754444
DictatorRuleSystem,10,4,1,test,0.019266128540039062,nan,1.0,0.0,0.13361214101314545,0.0337064266204834,0.015068359375,0.019266128540039062
ConstantRuleSystem,10,4,1,train,0.03363940864801407,nan,1.0,0.005990198347717524,0.2450525313615799,1.8641183376312256,0.179111328125,0.03363940864801407
ConstantRuleSystem,10,4,1,test,0.035124506801366806,nan,1.0,0.006291952449828386,0.25636714696884155,0.053673505783081055,0.016494140625,0.035124506801366806
MoulinNetSystem,10,4,1,train,0.015825284644961357,nan,1.0,0.0,0.12340763211250305,64.7061595916748,0.398759765625,0.015825284644961357
MoulinNetSystem,10,4,1,test,0.01673811487853527,nan,1.0,0.0,0.12764544785022736,0.10725736618041992,0.235888671875,0.01673811487853527
